Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
17462,12/16/1997 10:25:00 AM,0.0781,106.0,,,9.3,,280.0,170.0,0.494,0.0373,,7.4,,0.659,0.0569,7.8,4.6,,7.3
17519,12/09/1997 11:22:00 AM,0.0762,122.0,,,11.7,,10.0,32.0,0.559,0.0215,,6.1,41.2,0.679,0.041,5.1,2.4,6.83,6.83
17548,01/05/1998 10:12:00 AM,0.026,77.4,,,10.3,,70.0,110.0,0.479,0.0257,,4.6,,0.602,0.0525,12.8,5.1,,7.2
17617,01/14/1998 09:31:00 AM,0.04,64.4,,,,,32.0,140.0,0.599,0.0311,,4.8,,0.686,0.068,23.2,7.7,,7.3
17680,02/10/1998 11:34:00 AM,,90.3,,,9.9,,14.0,48.0,0.442,0.014,,6.7,30.5,0.505,0.0357,5.7,2.4,,7.4
17721,03/10/1998 11:47:00 AM,0.0667,99.9,,,10.8,,290.0,400.0,0.673,0.0401,,7.7,35.4,0.954,0.113,11.8,4.6,,7.5
17749,06/15/1993 08:20:00 AM,0.01,72.0,,9.6,,,150.0,1500.0,0.23,0.024,,14.0,,0.4,0.045,6.8,2.8,,6.65
17789,05/27/1998 09:43:00 AM,0.029,79.2,,,9.6,,340.0,410.0,0.295,0.0168,,10.3,29.7,0.454,0.0468,8.4,3.5,,7.3
17850,04/14/1998 12:04:00 PM,,104.0,,,10.8,,8.0,24.0,0.409,0.00953,,9.5,33.9,0.477,0.0433,9.5,5.4,,7.2
17921,05/12/1998 11:43:00 AM,0.025,97.1,,,11.0,,11.0,24.0,0.242,0.0144,,11.4,31.1,0.355,0.0451,8.4,2.8,,7.4
17964,06/23/1998 11:50:00 AM,0.023,117.0,,,10.2,,,,0.289,0.016,,16.4,39.2,0.41,0.041,5.2,1.9,,6.6
18021,07/14/1998 12:20:00 PM,0.0358,110.0,,,8.3,,23.0,37.0,0.254,0.0159,,17.8,36.8,0.377,0.0356,5.8,2.0,,7.1
18073,08/11/1998 12:03:00 PM,0.0332,172.0,,,7.9,,25.0,61.0,0.276,0.022,,20.7,53.3,0.436,0.0402,2.0,2.8,,7.4
18087,01/20/1993 09:00:00 AM,0.062,110.0,,12.0,,,130.0,20.0,0.56,0.014,,4.0,,,0.066,11.0,3.3,,6.27
18138,09/15/1998 02:15:00 PM,0.0806,203.0,,,8.3,,10.0,41.0,0.343,0.0274,,18.2,73.6,0.572,0.0514,2.9,3.2,,7.1
18227,10/13/1998 11:42:00 AM,0.0517,160.0,,,8.7,,390.0,330.0,0.392,0.0241,,12.8,50.2,0.6,0.0483,3.1,4.2,,6.5
18281,11/10/1998 11:45:00 AM,0.0565,189.0,,,10.2,,35.0,34.0,0.389,0.0243,,9.1,60.6,0.575,0.0434,1.6,3.0,,7.6
18321,10/28/1998 10:15:00 AM,0.0649,175.0,,,9.4,,170.0,180.0,0.403,0.0171,,11.1,52.5,0.612,0.0443,1.7,3.4,,7.1
18355,12/07/1998 09:15:00 AM,0.0263,84.0,,,11.7,,34.0,34.0,0.694,0.0276,,6.6,26.7,0.841,0.0423,6.5,4.3,,7.2
18380,12/15/1992 12:00:00 AM,0.03,71.0,,12.0,,,32.0,70.0,0.42,0.027,,4.8,,,0.12,17.0,7.0,,6.69
18428,12/29/1998 11:02:00 AM,0.0204,45.4,,,11.9,,260.0,340.0,0.464,0.02,,6.5,13.6,0.831,0.119,114.0,89.0,,8.1
18483,01/20/1999 10:47:00 AM,0.0332,72.9,,,11.1,46.0,52.0,35.0,0.567,0.0312,,7.1,22.0,0.828,0.0653,30.4,15.0,,7.0
18534,02/09/1999 12:51:00 PM,0.0519,82.3,,,12.7,150.0,32.0,140.0,0.768,0.0413,,4.8,29.5,1.03,0.0665,12.1,8.6,,7.1
18583,07/13/1993 07:58:00 AM,0.015,120.0,,8.8,,,33.0,91.0,0.25,0.016,,15.0,,0.41,0.038,5.0,1.5,,6.8
18631,03/09/1999 10:54:00 AM,0.036,94.2,,,11.5,37.0,20.0,60.0,0.662,0.0267,,7.0,33.0,0.793,0.0481,8.8,4.3,,7.0
18655,02/24/1999 09:15:00 AM,0.0537,67.3,,,11.6,310.0,160.0,260.0,0.537,0.0866,,7.8,25.7,0.857,0.122,96.3,30.0,,6.5
18717,04/13/1999 12:05:00 PM,0.0262,97.6,,,10.4,10.0,3.0,7.0,0.441,0.0129,,9.5,34.7,0.576,0.0329,12.6,7.3,,6.7
18762,05/11/1999 10:37:00 AM,0.017,73.6,,,9.9,10.0,2.0,17.0,0.264,0.0111,,10.6,28.0,0.371,0.0258,9.4,4.7,,7.0
18839,06/15/1999 01:05:00 PM,0.012,62.6,,,9.51,15.0,3.0,16.0,0.173,0.0107,,16.3,24.0,0.264,0.0239,8.4,3.3,,6.8
18870,06/24/1999 10:55:00 AM,0.019,73.0,,9.5,,1400.0,1500.0,800.0,0.257,0.0107,,15.1,27.4,0.382,0.0433,14.4,5.2,,6.5
18928,07/13/1999 11:05:00 AM,0.0255,91.7,,,8.65,32.0,140.0,41.0,0.28,0.0161,,18.0,33.0,0.425,0.0302,6.3,2.8,,6.6
18934,07/13/1999 11:00:00 AM,0.0302,92.4,,,7.95,35.0,40.0,44.0,0.283,0.0163,,18.1,34.0,0.43,0.0286,7.5,2.6,,6.7
18993,08/10/1999 11:45:00 AM,0.0324,126.0,132.0,,8.25,160.0,21.0,50.0,0.369,0.0224,,19.2,41.5,0.532,0.0396,5.4,3.4,,7.4
19059,09/14/1999 01:12:00 PM,0.036,149.0,,,9.8,35.0,25.0,32.0,0.361,0.0175,,17.0,51.4,0.502,0.0306,3.1,2.0,,6.7
19096,11/09/1999 09:30:00 AM,0.0316,96.3,,,10.5,150.0,510.0,140.0,0.282,0.0421,,9.1,36.9,0.497,0.0358,5.4,3.2,,6.2
19145,10/12/1999 11:40:00 AM,0.0443,109.0,,,10.1,41.0,53.0,25.0,0.463,0.0186,,11.9,39.3,0.652,0.042,5.8,3.2,,6.2
19237,12/14/1999 01:20:00 PM,0.013,48.3,,,13.0,36.0,380.0,40.0,0.333,0.0229,,6.7,17.9,0.464,0.0596,43.8,25.0,7.34,7.34
19262,12/06/1999 09:30:00 AM,0.013,61.2,,,10.5,33.0,33.0,40.0,0.471,0.0211,,7.3,23.6,0.61,0.0433,14.8,10.0,,7.5
19300,08/10/1993 08:25:00 AM,0.023,120.0,,8.4,,,110.0,170.0,0.25,0.019,,17.0,,0.51,0.056,1.6,1.9,,7.1
19382,09/21/1993 08:30:00 AM,0.02,130.0,,9.6,,,160.0,50.0,0.25,0.019,,11.0,,0.42,0.032,3.5,2.0,,6.9
19431,10/12/1993 07:50:00 AM,0.016,120.0,,9.4,,,49.0,40.0,0.24,0.019,,11.0,,0.36,0.066,5.3,2.5,,7.24
19459,12/13/1993 08:25:00 AM,0.049,66.0,,12.0,,,32.0,330.0,0.45,0.03,,7.0,,0.73,0.035,7.6,2.3,,7.16
19464,12/13/1993 08:32:00 AM,0.052,67.0,,11.0,,,32.0,160.0,0.6,0.028,,7.0,,0.72,0.032,7.6,2.4,,7.2
19509,11/16/1993 08:50:00 AM,0.15,120.0,,11.0,,,290.0,1300.0,0.35,0.022,,7.5,,0.39,0.04,2.7,1.4,,6.86
19510,11/16/1993 08:44:00 AM,0.16,120.0,,11.0,,,260.0,800.0,0.33,0.023,,7.5,,0.38,0.035,2.3,1.2,,6.81
19558,12/21/1993 08:15:00 AM,0.03,92.0,,12.0,,,32.0,60.0,0.52,0.021,,3.0,,0.58,0.025,3.2,1.0,,7.52
19581,02/15/1994 08:30:00 AM,0.054,110.0,,11.0,,,77.0,130.0,0.59,0.036,,5.0,,0.92,0.046,6.0,3.0,,6.7
19637,01/19/1994 08:54:00 AM,0.02,63.0,,12.0,,,31.0,210.0,0.39,0.026,,6.0,,0.48,0.032,4.6,1.4,,6.56
19685,02/23/1994 08:41:00 AM,0.03,120.0,,12.0,,,58.0,61.0,0.66,0.029,,7.0,,1.5,0.048,4.4,1.6,,6.17
19720,03/02/1994 10:20:00 AM,0.8,,,,,,,,,,,7.3,,,,24.0,,,6.43
19721,03/02/1994 10:36:00 AM,0.68,,,,,,,,,,,7.3,,,,20.0,,,6.37
19722,03/02/1994 10:40:00 AM,0.57,,,,,,,,,,,7.5,,,,20.0,,,6.4
19723,03/02/1994 10:49:00 AM,0.88,,,,,,,,,,,7.5,,,,19.0,,,6.46
19724,03/02/1994 10:56:00 AM,0.84,,,,,,,,,,,7.7,,,,19.0,,,6.47
19725,03/02/1994 10:59:00 AM,0.62,,,,,,,,,,,7.1,,,,19.0,,,6.5
19728,03/02/1994 09:37:00 AM,,,,,,,,,,,,7.0,,,,14.0,,,6.56
19729,03/02/1994 09:41:00 AM,,,,,,,,,,,,6.9,,,,18.0,,,6.57
19730,03/02/1994 09:46:00 AM,,,,,,,,,,,,7.0,,,,18.0,,,6.7
19747,01/12/1993 08:17:00 AM,0.04,130.0,,13.0,,,14.0,8.0,0.58,0.014,,0.5,,,0.031,2.2,1.6,,6.75
19792,03/15/1994 08:25:00 AM,,69.0,,11.0,,,14.0,24.0,0.47,0.017,,9.0,,0.57,0.029,8.6,1.8,,6.69
19834,04/12/1994 08:40:00 AM,,53.0,,11.0,,,17.0,20.0,0.33,0.0165,,8.9,,0.455,0.025,4.5,2.1,,7.11
19886,05/17/1994 09:10:00 AM,0.029,110.0,,11.0,,,430.0,460.0,0.406,0.0134,,13.0,,0.546,0.032,6.2,2.6,,7.23
19887,05/17/1994 08:58:00 AM,,110.0,,8.7,,,420.0,520.0,0.401,0.0177,,13.0,,0.574,0.037,7.5,3.1,,7.22
19950,06/21/1994 08:15:00 AM,,66.0,,9.3,,,78.0,24.0,0.274,0.0108,,16.1,,0.337,0.026,13.0,1.8,,6.96
19973,03/22/1993 08:45:00 AM,,71.0,,11.0,,,59.0,100.0,0.27,0.01,,8.5,,,0.048,15.0,2.1,,6.37
20031,07/12/1994 08:30:00 AM,,130.0,,8.1,,,22.0,91.0,0.318,0.021,,17.2,,0.474,0.044,3.5,1.7,,7.25
20071,08/08/1994 08:23:00 AM,0.03,150.0,,8.0,,,270.0,540.0,0.221,0.0107,,18.1,,0.414,0.066,4.8,1.3,,7.29
20138,09/20/1994 09:00:00 AM,0.024,130.0,,8.2,,,48.0,150.0,0.244,0.0193,,16.7,,0.547,0.069,6.5,2.0,,6.69
20218,10/11/1994 08:33:00 AM,0.028,130.0,,9.0,,,38.0,530.0,0.216,0.0161,,11.9,,0.318,0.053,3.5,1.2,,6.86
20243,10/26/1994 09:00:00 AM,0.02,120.0,,9.4,,,1800.0,300.0,0.299,0.0204,,11.0,,0.475,0.058,5.9,2.4,,6.81
20264,10/31/1994 09:10:00 AM,,64.0,,10.0,,,1000.0,160.0,0.346,0.00811,,9.8,,0.498,0.067,11.0,4.7,,6.85
20326,11/08/1994 08:56:00 AM,,66.0,,11.0,,,28.0,25.0,0.374,0.00841,,7.1,,0.52,0.027,4.6,2.2,,7.12
20327,11/08/1994 08:44:00 AM,,66.0,,11.0,,,36.0,29.0,0.368,0.00963,,7.1,,0.51,0.036,4.9,2.5,,7.14
20353,11/30/1994 08:47:00 AM,0.0957,70.0,,11.0,,,1600.0,540.0,0.517,0.0206,,7.6,,0.813,0.106,32.0,8.0,,7.03
20386,02/17/1993 09:42:00 AM,0.022,99.0,,13.0,,,3.0,8.0,0.53,0.013,,3.0,,,0.027,3.8,1.4,7.2,7.2
20437,12/13/1994 10:04:00 AM,0.196,98.0,,11.0,,,71.0,860.0,0.634,0.053,,4.0,,1.0,0.086,6.1,2.8,,6.27
20502,01/10/1995 09:15:00 AM,0.0448,100.0,,11.0,,,41.0,56.0,0.706,0.017,,6.5,,0.854,0.049,7.3,3.8,,7.01
20527,01/30/1995 09:05:00 AM,0.0611,98.0,,11.0,,,190.0,480.0,0.742,0.0332,,7.5,,1.05,0.098,15.0,6.1,,7.3
20575,02/15/1995 10:58:00 AM,0.024,81.0,,12.0,,,16.0,80.0,0.473,0.0151,,3.9,,0.68,0.042,5.7,1.6,,6.85
20644,03/09/1995 08:54:00 AM,,97.0,,11.0,,,41.0,38.0,0.571,0.0142,,7.8,,0.824,0.05,9.1,2.7,,6.92
20711,04/11/1995 10:40:00 AM,,85.0,,11.0,,,10.0,49.0,0.374,0.00877,,9.0,,0.451,0.028,4.2,1.3,,6.9
20739,05/02/1995 09:15:00 AM,,94.0,,9.8,,,53.0,160.0,0.356,0.0103,,11.4,,0.503,0.0655,7.4,1.1,,6.63
20763,11/17/1992 12:00:00 AM,,58.0,,11.0,,,37.0,23.0,,,,8.7,,,0.036,6.9,1.1,,6.38
20764,11/17/1992 12:00:00 AM,,57.0,,11.0,,,37.0,20.0,0.3,0.007,,8.7,,,0.032,7.2,2.2,,6.43
20813,05/09/1995 11:15:00 AM,,160.0,,9.8,,,5.0,45.0,0.276,0.00959,,12.3,,0.484,0.0333,5.7,1.1,,6.87
20859,06/13/1995 10:35:00 AM,0.021,120.0,,8.8,,,40.0,70.0,0.42,0.0203,,15.3,,0.498,0.0618,10.0,2.0,,7.21
20920,03/09/1993 09:00:00 AM,0.033,63.0,,12.0,,,58.0,100.0,0.32,0.012,,7.0,,,0.045,11.0,4.4,,6.59
20984,07/18/1995 01:05:00 PM,0.0514,160.0,,7.8,,,36.0,150.0,0.369,0.0295,,22.8,,0.59,0.0641,3.0,1.7,,7.11
21015,08/15/1995 10:40:00 AM,0.023,140.0,,8.4,,,79.0,110.0,0.311,0.0229,,15.2,,0.425,0.0453,2.4,1.7,,7.19
21045,08/17/1995 08:50:00 AM,0.025,110.0,,8.8,,,5300.0,1600.0,0.303,0.0196,,15.0,,0.477,0.08,14.1,6.2,,6.98
21127,09/19/1995 11:22:00 AM,0.032,138.0,,8.9,,,32.0,160.0,0.345,0.0238,,16.8,,0.525,0.0715,6.6,2.2,,7.07
21175,10/17/1995 08:50:00 AM,,61.7,,9.9,,,320.0,90.0,0.25,0.0138,,11.9,,0.456,0.0228,8.2,2.9,,6.75
21218,12/01/1995 12:10:00 PM,0.041,43.3,,11.0,,,150.0,70.0,0.464,0.029,,9.0,,0.715,0.515,158.0,78.0,,7.0
21280,11/14/1995 11:03:00 AM,0.028,46.9,,11.2,,,90.0,180.0,0.373,0.027,,9.5,,0.563,0.084,40.5,16.0,,7.01
21324,12/12/1995 11:00:00 AM,0.057,75.6,,11.0,,,130.0,290.0,0.701,0.045,,6.9,,0.936,0.099,24.0,8.0,,7.02
21382,01/09/1996 11:00:00 AM,0.029,45.5,,12.4,,,18.0,140.0,0.368,0.026,,6.4,,0.718,0.146,57.0,21.0,,6.14
21438,02/13/1996 11:41:00 AM,0.026,39.7,,12.4,,,34.0,60.0,0.394,0.017,,6.0,,0.616,0.484,215.0,78.0,6.9,6.9
21506,03/12/1996 11:02:00 AM,0.057,69.5,,11.7,,,14.0,160.0,0.428,0.027,,7.8,,0.586,0.144,73.4,19.0,,6.97
21555,04/13/1993 08:30:00 AM,0.02,65.0,,11.0,,,25.0,35.0,0.33,0.012,,8.2,,0.48,0.042,7.0,2.8,7.4,7.4
21601,04/17/1996 10:31:00 AM,0.051,92.0,,9.9,,,230.0,1300.0,0.475,0.027,,10.8,,0.798,0.07,13.3,3.6,,6.98
21621,04/01/1996 12:00:00 AM,0.048,107.0,,11.0,,,140.0,180.0,0.502,0.013,,8.6,,0.642,0.057,9.0,3.6,7.03,7.03
21628,04/01/1996 09:45:00 AM,0.068,108.0,,10.9,,,200.0,230.0,0.504,0.014,,8.6,,0.642,0.055,9.5,3.9,7.03,7.03
21645,04/16/1996 08:50:00 AM,0.025,88.2,,7.7,,,170.0,160.0,0.314,0.011,,11.2,,0.466,0.042,6.2,3.0,6.86,6.86
21673,05/01/1996 11:00:00 AM,0.03,,96.1,,,,,64.0,,,,9.6,,,,,,,6.99
21707,05/14/1996 11:40:00 AM,0.088,101.0,,10.2,,,510.0,2600.0,0.444,0.032,,11.8,,0.761,0.134,18.7,6.0,,7.27
21712,05/14/1996 11:35:00 AM,0.096,82.1,,10.1,,,680.0,2700.0,0.449,0.035,,12.0,,0.839,0.119,16.2,5.5,,7.28
21727,05/09/1996 11:30:00 AM,0.039,,113.0,,,,,46.0,,,,11.4,,,,,,,6.88
21728,05/13/1996 10:35:00 AM,0.041,,91.0,,,,,450.0,,,,12.1,,,,,,,6.92
21729,05/29/1996 10:30:00 AM,0.049,,80.3,,,,,45.0,,,,11.8,,,,,,,7.03
21769,06/11/1996 10:55:00 AM,0.033,128.0,,9.5,,,14.0,23.0,0.349,0.017,,14.7,,0.448,0.038,6.2,2.4,,7.06
21777,06/05/1996 08:15:00 AM,0.042,,114.0,,,,,32.0,,,,13.8,,,,,,,6.89
21786,06/12/1996 08:40:00 AM,0.049,,161.0,,,,,38.0,,,,14.2,,,,,,,7.05
21787,06/19/1996 08:45:00 AM,0.035,,162.0,,,,,120.0,,,,13.9,,,,,,,7.09
21788,06/25/1996 10:50:00 AM,0.042,,204.0,,,,,310.0,,,,15.9,,,,,,,7.11
21792,07/02/1996 12:20:00 PM,0.056,,142.0,,,,,130.0,,,,19.7,,,,,,,7.19
21793,07/10/1996 08:30:00 AM,0.073,,191.0,,,,,120.0,,,,16.3,,,,,,,7.08
21837,07/16/1996 11:20:00 AM,0.065,169.0,,7.1,,,26.0,160.0,0.52,0.034,,19.4,,0.635,0.074,6.3,2.8,,6.89
21845,07/17/1996 10:00:00 AM,0.07,,422.0,,,,,330.0,,,,17.6,,,,,,,7.33
21846,07/24/1996 08:50:00 AM,0.123,,440.0,,,,,100.0,,,,20.3,,,,,,,7.12
21847,08/07/1996 09:30:00 AM,0.068,,221.0,,,,,160.0,,,,17.3,,,,,,,7.12
21848,08/07/1996 09:40:00 AM,0.039,,214.0,,,,,,,,,17.3,,,,,,,7.19
21849,08/07/1996 09:50:00 AM,0.037,,217.0,,,,,,,,,17.4,,,,,,,7.21
21850,08/07/1996 10:00:00 AM,0.037,,217.0,,,,,,,,,17.3,,,,,,,7.23
21851,08/07/1996 10:10:00 AM,0.044,,218.0,,,,,,,,,17.4,,,,,,,7.25
21852,08/07/1996 10:20:00 AM,0.039,,218.0,,,,,,,,,17.6,,,,,,,7.27
21892,08/13/1996 10:40:00 AM,0.028,161.0,,8.8,,,35.0,120.0,0.323,0.027,,18.9,,0.519,0.056,5.6,3.1,,7.01
21906,08/21/1996 01:56:00 PM,0.025,,201.0,,,,,100.0,,,,19.2,,,,,,,7.18
21907,08/27/1996 12:30:00 PM,0.05,,213.0,,,,,90.0,,,,17.9,,,,,,,7.15
21948,09/10/1996 11:25:00 AM,0.049,159.0,,9.0,,,27.0,80.0,0.297,0.022,,17.1,,0.468,0.065,11.0,3.1,,7.14
21961,09/05/1996 12:25:00 PM,0.055,,228.0,,,,,110.0,,,,16.0,,,,,,,7.03
21962,09/11/1996 01:14:00 PM,0.103,,159.0,,,,,150.0,,,,18.0,,,,,,,7.09
21963,09/25/1996 11:05:00 AM,0.052,,155.0,,,,,82.0,,,,13.1,,,,,,,6.98
21964,10/03/1996 11:15:00 AM,0.054,,181.0,,,,,29.0,,,,13.7,,,,,,,7.27
22002,10/08/1996 10:24:00 AM,0.05,159.0,,9.2,,,38.0,30.0,0.389,0.025,,13.8,,0.539,0.078,7.2,3.4,,7.27
22018,10/16/1996 09:55:00 AM,0.038,,177.0,,,,,100.0,,,,10.0,,,,,,,6.97
22019,10/23/1996 10:25:00 AM,0.026,,85.0,,,,,210.0,,,,9.6,,,,,,,6.98
22104,12/10/1996 10:00:00 AM,0.0728,81.8,,11.5,,,41.0,480.0,0.81,0.0398,,6.1,,0.98,0.0722,16.4,4.4,,7.47
22159,01/12/2000 09:45:00 AM,0.015,63.3,,,13.0,39.0,20.0,45.0,0.526,0.0258,,4.0,25.6,0.688,0.0421,8.0,4.8,,6.99
22184,02/01/2000 09:25:00 AM,0.0373,85.7,,,11.6,160.0,700.0,340.0,0.586,0.0184,,7.1,31.9,0.818,0.047,15.9,11.0,,7.13
22218,02/29/2000 10:00:00 AM,0.017,80.4,81.3,,10.2,260.0,120.0,53.0,0.546,0.0236,,7.64,30.7,0.732,0.046,8.1,5.3,,7.02
22269,02/15/2000 10:22:00 AM,0.018,85.4,93.2,,11.2,57.0,29.0,43.0,0.575,0.0207,,5.53,31.9,0.711,0.035,6.1,5.1,,7.13
22337,03/14/2000 10:05:00 AM,0.0282,84.4,90.1,,,60.0,120.0,50.0,0.553,0.0147,,8.29,34.7,0.72,0.0432,7.9,4.9,,7.17
22395,04/11/2000 09:55:00 AM,,69.4,68.0,,9.52,44.0,8.0,41.0,0.251,0.0106,,10.9,24.9,0.35,0.0241,11.0,3.6,,7.1
22453,05/09/2000 10:20:00 AM,0.013,72.5,69.9,,9.96,86.0,50.0,58.0,0.234,0.00763,,9.75,25.8,0.33,0.0234,5.6,2.5,,7.05
22524,07/11/2000 09:51:00 AM,0.014,93.9,90.3,,8.2,46.0,18.0,52.0,0.251,0.00841,,15.1,36.6,0.396,0.0243,5.9,2.1,,7.25
22550,06/12/2000 10:10:00 AM,0.0214,76.2,,,,610.0,640.0,1200.0,0.28,0.0114,,,27.9,0.451,0.0358,15.5,4.2,,
22641,08/01/2000 10:01:00 AM,0.0268,137.0,157.0,,7.9,60.0,23.0,58.0,0.421,0.0147,,20.3,50.5,0.547,0.0419,6.4,1.9,,7.22
22693,09/12/2000 11:36:00 AM,0.0487,143.0,135.0,,8.5,160.0,65.0,130.0,0.423,0.0163,,14.7,47.3,0.675,0.0594,11.5,4.8,,7.09
22800,11/08/2000 10:30:00 AM,0.0328,94.8,107.0,,10.2,230.0,770.0,320.0,0.313,0.0131,,8.55,36.9,0.539,0.0271,5.7,3.7,,7.1
22946,11/14/2000 09:27:00 AM,0.0295,99.1,102.0,,10.5,20.0,9.0,23.0,0.355,0.0121,,6.23,38.1,0.502,0.0248,1.9,1.42,,7.01
22999,12/12/2000 10:06:00 AM,0.0489,103.0,117.0,,12.0,7.0,6.0,5.0,0.456,0.0124,,2.6,37.7,0.599,0.0214,1.7,1.2,,7.41
23053,01/09/2001 09:53:00 AM,0.01,58.9,60.5,,9.7,10.0,14.0,12.0,0.434,0.0145,,6.06,22.3,0.552,0.0295,6.7,3.4,,7.16
23108,02/13/2001 08:56:00 AM,0.0264,109.0,118.0,,12.5,10.0,5.0,7.0,0.574,0.014,,3.99,37.5,0.695,0.0259,2.3,1.7,,7.1
23202,03/06/2001 09:10:00 AM,0.012,131.0,181.0,,10.5,20.0,10.0,27.0,0.489,0.0129,,7.9,46.3,0.589,0.0298,3.3,2.4,,7.1
23272,04/10/2001 09:44:00 AM,0.0502,77.2,83.9,,10.3,210.0,42.0,560.0,0.306,0.0126,,8.25,30.3,0.619,0.0425,5.8,3.3,,7.0
23327,05/15/2001 12:18:00 PM,0.084,64.1,71.6,,8.9,300.0,70.0,220.0,0.273,0.0142,,11.2,27.3,0.506,0.0467,10.4,4.8,,6.9
23353,04/30/2001 11:20:00 AM,0.0239,62.2,53.8,,10.2,200.0,350.0,200.0,0.214,0.00889,,9.4,24.4,0.544,0.0423,11.7,4.0,,7.3
23446,06/11/2001 10:15:00 AM,0.0255,91.0,63.3,,8.4,430.0,320.0,590.0,0.29,0.0136,,13.8,34.8,0.457,0.0415,9.2,4.79,,6.8
23520,07/10/2001 09:30:00 AM,0.015,107.0,123.0,,8.9,46.0,21.0,44.0,0.206,0.00794,,18.0,40.5,0.353,0.0243,3.9,1.6,,6.8
23575,08/14/2001 09:40:00 AM,0.0415,187.0,186.0,,7.5,68.0,31.0,60.0,0.318,0.011,,18.4,56.0,0.513,0.0435,3.96,2.92,,6.9
23659,09/11/2001 12:09:00 PM,0.0536,186.0,148.0,,6.8,43.0,27.0,49.0,0.295,0.0138,,17.5,55.2,0.502,0.0509,3.9,2.41,,7.1
23722,10/09/2001 09:44:00 AM,0.0594,152.0,166.0,,8.1,46.0,38.0,35.0,0.325,0.0118,,12.1,49.8,0.547,0.0414,2.6,2.14,,7.5
23765,11/14/2001 09:35:00 AM,0.0232,66.2,64.4,,7.5,700.0,1500.0,1200.0,0.317,0.0186,,10.4,23.2,0.577,0.0543,27.0,12.4,,7.2
23855,12/11/2001 12:10:00 PM,0.0238,88.3,86.0,,11.7,66.0,38.0,59.0,0.697,0.0288,,5.9,30.6,0.913,0.049,5.9,3.45,,7.2
23916,01/14/2002 12:02:00 PM,0.012,62.4,62.1,,8.7,10.0,4.0,7.0,0.41,0.0172,,6.2,23.8,0.438,0.031,5.9,4.67,,7.2
23989,02/12/2002 11:34:00 AM,0.0201,100.0,105.0,,11.2,7.0,4.0,5.0,0.63,0.0178,,5.1,35.0,0.809,0.0336,4.39,3.36,,6.9
24049,04/09/2002 12:23:00 PM,,61.7,60.0,,9.9,19.0,14.0,11.0,0.259,0.00727,,9.0,24.2,0.347,0.022,7.35,2.71,,7.3
24099,03/11/2002 10:00:00 AM,0.032,97.6,103.0,,10.9,80.0,250.0,100.0,0.548,0.00937,,7.6,35.1,0.724,0.0348,8.4,4.26,,7.4
24155,05/14/2002 09:35:00 AM,0.01,,66.5,,10.6,32.0,10.0,19.0,0.188,0.00851,9.37,8.8,24.9,0.267,0.0251,4.0,3.0,,6.8
24244,06/12/2002 10:55:00 AM,,,56.0,,7.8,44.0,14.0,35.0,0.114,0.00686,11.1,14.2,23.7,0.206,0.0142,2.78,2.0,,7.1
24270,07/08/2002 12:50:00 PM,0.014,,66.3,,8.9,260.0,140.0,230.0,0.18,0.00824,7.11,14.4,26.2,0.357,0.0314,7.6,2.51,,6.8
24377,08/14/2002 10:28:00 AM,0.0445,,198.0,,7.4,100.0,34.0,130.0,0.333,0.0152,11.6,19.7,56.0,0.544,0.0462,2.32,2.63,,6.9
24432,09/10/2002 09:57:00 AM,0.0416,,156.0,,7.3,85.0,37.0,120.0,0.276,0.0124,13.8,15.4,49.9,0.436,0.0365,2.22,2.05,,7.2
24462,11/12/2002 09:45:00 AM,0.0528,,159.0,,8.6,85.0,200.0,130.0,0.32,0.0127,11.6,9.8,49.7,0.531,0.0395,3.0,2.5,,6.7
24508,10/14/2002 11:20:00 AM,0.062,,209.0,,10.2,45.0,160.0,27.0,0.339,0.0176,12.6,10.5,48.6,0.508,0.0382,2.6,1.9,,7.3
24581,12/10/2002 09:44:00 AM,0.141,,267.0,,9.7,290.0,380.0,300.0,0.478,0.0161,,6.0,60.6,0.715,0.0464,5.4,4.13,,6.9
24624,01/27/2003 09:41:00 AM,0.0221,,49.6,,10.8,120.0,,99.0,0.584,0.0185,6.05,7.9,16.1,1.06,0.111,52.4,33.6,,6.5
24681,01/13/2003 09:42:00 AM,0.0324,,98.2,,10.6,39.0,,45.0,0.691,0.0255,,6.1,32.8,1.02,0.0457,5.0,3.02,,6.8
24766,02/11/2003 09:25:00 AM,0.02,,75.1,,11.1,17.0,,11.0,0.477,0.0175,,5.1,28.2,0.672,0.0374,7.32,3.57,,7.0
24856,03/11/2003 11:15:00 AM,0.012,,60.4,,10.2,80.0,,68.0,0.452,0.0228,,7.1,23.1,0.656,0.05,24.4,10.5,,6.8
24886,04/14/2003 10:45:00 AM,,,74.8,,8.9,85.0,,58.0,0.342,0.0184,,9.6,28.0,0.563,0.0394,10.8,5.12,,6.9
24954,05/13/2003 10:24:00 AM,0.0207,,98.4,,9.6,16.0,,17.0,0.261,0.00955,,12.6,35.8,0.401,0.0239,4.8,1.8,,6.7
