Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
22703,09/12/2000 11:20:00 AM,0.01,127.0,140.0,,10.5,62.0,120.0,53.0,0.84,0.0141,,12.0,55.6,0.928,0.0208,2.2,1.2,,7.47
22769,10/10/2000 11:07:00 AM,0.0961,142.0,129.0,,9.5,660.0,260.0,650.0,0.782,0.0206,,11.4,57.6,1.05,0.043,10.4,3.47,,7.45
22770,10/10/2000 11:20:00 AM,,169.0,154.0,,8.2,90.0,500.0,79.0,0.316,0.016,,12.2,63.5,0.529,0.0289,1.6,1.41,,7.15
22771,10/10/2000 12:25:00 PM,0.019,145.0,128.0,,9.4,72.0,100.0,55.0,0.79,0.0152,,11.4,58.2,0.936,0.0252,2.8,1.51,,7.63
22780,10/21/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0592,,,,
22783,10/20/2000 12:00:00 AM,,,,,,,,,,,,,,,0.063,,,,
22786,10/20/2000 12:00:00 AM,,,,,,,,,,,,,,,0.141,,,,
22788,10/20/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0427,,,,
22817,11/08/2000 11:35:00 AM,0.151,,114.0,,10.8,1200.0,2500.0,2600.0,0.74,0.0316,,8.2,42.1,1.36,0.0931,30.7,9.21,,7.48
22831,09/30/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0575,,,,
22832,09/30/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0836,,,,
22833,10/01/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0392,,,,
22846,11/08/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0573,,,,
22847,11/08/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0849,,,,
22848,11/08/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0463,,,,
22849,11/09/2000 12:00:00 AM,,,,,,,,,,,,,,,0.0368,,,,
22862,01/04/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0555,,,,
22863,01/05/2001 12:00:00 AM,,,,,,,,,,,,,,,0.082,,,,
22864,01/05/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0739,,,,
22865,01/05/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0406,,,,
22878,01/21/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0276,,,,
22879,01/21/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0379,,,,
22880,01/21/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0449,,,,
22881,01/22/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0251,,,,
22892,04/10/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0217,,,,
22893,04/10/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0345,,,,
22894,04/10/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0745,,,,
22895,04/11/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0501,,,,
22950,11/14/2000 10:40:00 AM,,144.0,152.0,,10.8,73.0,27.0,39.0,0.153,0.0118,,4.6,51.8,0.495,0.0253,2.7,2.47,,7.22
22955,11/14/2000 10:20:00 AM,0.0757,113.0,121.0,,12.0,76.0,18.0,78.0,1.02,0.019,,4.8,47.9,1.28,0.0362,3.3,2.24,,7.37
22956,11/14/2000 10:35:00 AM,,142.0,152.0,,10.9,54.0,38.0,48.0,0.16,0.0111,,4.7,51.7,0.451,0.0275,2.8,2.62,,7.28
22957,11/14/2000 10:55:00 AM,0.0348,117.0,124.0,,12.1,63.0,42.0,90.0,1.12,0.0136,,4.8,50.2,1.26,0.0254,3.4,1.18,,7.34
23008,12/12/2000 09:35:00 AM,0.0434,113.0,108.0,,12.7,70.0,20.0,110.0,1.03,0.0157,,2.4,45.9,1.19,0.0268,3.0,2.86,,6.73
23009,12/12/2000 09:47:00 AM,0.015,136.0,130.0,,11.8,41.0,14.0,38.0,0.271,0.0122,,2.59,49.0,0.499,0.0251,1.0,1.13,,7.0
23010,12/12/2000 10:15:00 AM,0.0373,113.0,108.0,,12.6,45.0,11.0,35.0,1.13,0.0149,,2.37,46.3,1.29,0.0359,12.6,2.18,,7.1
23057,01/09/2001 11:47:00 AM,0.0206,97.2,105.0,,11.9,42.0,13.0,41.0,1.48,0.0117,,5.57,34.5,1.61,0.0176,4.3,1.4,,7.38
23062,01/09/2001 11:45:00 AM,0.0219,97.0,105.0,,12.0,54.0,20.0,51.0,1.47,0.0117,,5.57,34.1,1.6,0.0202,4.1,1.9,,7.42
23063,01/09/2001 12:00:00 PM,0.012,120.0,130.0,,11.6,26.0,43.0,42.0,0.602,0.0127,,5.4,38.8,0.885,0.025,1.0,1.8,,7.31
23064,01/09/2001 12:23:00 PM,0.015,97.4,105.0,,11.7,41.0,11.0,37.0,1.62,0.00979,,5.49,35.0,1.75,0.0115,3.6,2.1,,7.35
23117,02/13/2001 11:14:00 AM,0.017,104.0,106.0,,13.4,35.0,1.0,28.0,1.24,0.0114,,3.84,39.2,1.29,0.0199,3.1,2.0,,7.1
23118,02/13/2001 11:26:00 AM,0.012,118.0,122.0,,12.9,15.0,5.0,16.0,0.485,0.00891,,3.06,40.0,0.65,0.0174,1.0,1.2,,7.4
23119,02/13/2001 11:45:00 AM,0.012,105.0,109.0,,13.0,9.0,5.0,11.0,1.38,0.00932,,3.93,40.7,1.44,0.0172,7.3,2.3,,7.3
23124,04/30/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0441,,,,
23125,04/30/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0956,,,,
23126,04/30/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0552,,,,
23127,05/01/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0323,,,,
23140,05/15/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0597,,,,
23141,05/15/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0567,,,,
23142,05/15/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0652,,,,
23143,05/16/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0702,,,,
23206,03/06/2001 12:00:00 AM,0.011,131.0,133.0,,11.8,73.0,5.0,68.0,0.145,0.0122,,6.33,48.9,0.39,0.0292,1.4,1.2,,7.5
23211,03/06/2001 11:30:00 AM,0.015,121.0,125.0,,12.6,42.0,12.0,31.0,0.96,0.0121,,7.47,49.4,1.1,0.0236,3.0,1.3,,7.7
23212,03/06/2001 10:40:00 AM,,129.0,133.0,,11.3,120.0,21.0,66.0,0.147,0.0124,,6.34,48.7,0.346,0.0252,1.6,1.3,,7.5
23213,03/06/2001 11:10:00 AM,,123.0,126.0,,11.6,10.0,0.0,6.0,1.09,0.00996,,6.85,48.8,1.17,0.0178,2.7,1.3,,7.5
23281,04/10/2001 10:22:00 AM,0.016,96.2,101.0,,11.8,70.0,41.0,62.0,1.15,0.00974,,7.38,36.5,1.28,0.0232,9.1,3.0,,7.4
23282,04/10/2001 10:35:00 AM,0.015,139.0,148.0,,10.8,38.0,200.0,56.0,0.147,0.0168,,8.81,48.4,0.428,0.0354,6.3,3.1,,7.4
23283,04/10/2001 10:55:00 AM,0.01,100.0,104.0,,12.0,110.0,58.0,150.0,1.24,0.00837,,7.18,38.1,1.43,0.0217,7.1,3.6,,7.5
23336,05/15/2001 10:10:00 AM,0.02,85.5,95.7,,10.8,550.0,370.0,680.0,0.781,0.0135,,10.2,35.9,1.07,0.0463,16.5,7.7,,7.3
23337,05/15/2001 09:45:00 AM,0.016,116.0,124.0,,9.8,1000.0,1300.0,1100.0,0.139,0.0283,,11.9,48.0,0.48,0.0488,3.0,4.1,,7.2
23338,05/15/2001 09:30:00 AM,0.011,86.2,94.0,,11.2,580.0,340.0,560.0,0.863,0.0112,,9.81,36.0,1.11,0.0383,19.4,9.2,,7.2
23340,05/14/2001 12:00:00 AM,,,,,,,,,,,,,,,,17.3,,,
23370,04/30/2001 12:19:00 PM,0.017,,78.8,,10.8,1000.0,2800.0,2000.0,0.743,0.0156,,8.97,28.0,1.45,0.105,94.4,37.1,,7.2
23386,06/11/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0818,,,,
23387,06/11/2001 12:00:00 AM,,,,,,,,,,,,,,,0.121,,,,
23388,06/11/2001 12:00:00 AM,,,,,,,,,,,,,,,0.11,,,,
23389,06/12/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0757,,,,
23402,07/16/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0549,,,,
23403,07/16/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0502,,,,
23404,07/16/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0324,,,,
23405,07/17/2001 12:00:00 AM,,,,,,,,,,,,,,,0.028,,,,
23418,06/27/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0266,,,,
23419,06/27/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0433,,,,
23420,06/27/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0368,,,,
23421,06/27/2001 12:00:00 AM,,,,,,,,,,,,,,,0.0647,,,,
23463,06/11/2001 12:29:00 PM,0.014,,90.0,,11.7,2500.0,2700.0,2200.0,0.642,0.0134,,10.9,36.5,1.31,0.124,99.3,32.3,,6.9
23468,06/18/2001 10:30:00 AM,,,,,,,,,,,,,,,,5.6,,,
23507,07/10/2001 11:28:00 AM,0.015,120.0,116.0,,10.8,180.0,49.0,140.0,0.682,0.0138,,15.7,54.0,0.756,0.0174,1.68,1.0,,7.6
23512,07/10/2001 11:26:00 AM,0.014,119.0,116.0,,10.8,160.0,32.0,170.0,0.679,0.0143,,15.7,54.5,0.777,0.0187,1.8,1.3,,7.5
23513,07/10/2001 11:44:00 AM,0.0854,154.0,149.0,,6.0,240.0,26.0,290.0,0.0953,0.0162,,17.9,69.8,0.363,0.0336,1.86,2.24,,6.8
23514,07/10/2001 12:03:00 PM,0.017,124.0,121.0,,10.2,140.0,36.0,72.0,0.735,0.012,,15.3,56.6,0.768,0.0159,1.9,1.2,,7.2
23584,08/14/2001 11:45:00 AM,0.0213,149.0,136.0,,10.2,150.0,45.0,160.0,0.624,0.0153,,15.9,59.1,0.695,0.0326,1.8,1.2,,7.6
23585,08/14/2001 10:20:00 AM,0.011,153.0,137.0,,10.1,100.0,37.0,150.0,0.656,0.0108,,14.3,60.5,0.735,0.0241,1.2,0.85,,7.5
23668,09/11/2001 11:40:00 AM,0.0224,151.0,142.0,,11.4,160.0,160.0,160.0,0.706,0.0171,,13.4,59.5,0.711,0.0353,4.2,1.2,,7.7
23669,09/11/2001 11:57:00 AM,0.0509,207.0,198.0,,7.0,190.0,240.0,180.0,0.02,0.0129,,15.3,73.6,0.231,0.0402,0.6,1.8,,6.8
23670,09/11/2001 12:06:00 PM,0.016,155.0,146.0,,11.0,80.0,180.0,94.0,0.582,0.00966,,12.7,61.4,0.754,0.0333,1.8,1.1,,7.3
23678,09/17/2001 10:15:00 AM,,,,,,,,,,,,,,,,4.2,,,
23731,10/09/2001 10:55:00 AM,0.0573,130.0,122.0,,10.6,360.0,420.0,290.0,0.714,0.0236,,10.5,52.9,0.975,0.0522,7.6,3.73,,7.6
23732,10/09/2001 11:15:00 AM,0.0242,202.0,195.0,,7.5,250.0,430.0,180.0,0.102,0.0126,,12.2,67.6,0.328,0.0349,1.3,2.19,,6.9
23733,10/09/2001 11:35:00 AM,0.0424,135.0,126.0,,10.5,320.0,240.0,260.0,0.657,0.0167,,10.6,55.3,0.933,0.0405,7.47,4.2,,7.4
23735,10/08/2001 12:00:00 AM,,,,,,,,,,,,,,,,25.6,,,
23761,11/14/2001 12:00:00 PM,0.0229,,45.0,,10.5,1700.0,4500.0,2200.0,1.47,0.0126,,11.0,14.5,3.45,0.277,650.0,311.0,,6.9
23865,12/11/2001 11:26:00 AM,0.0226,91.4,85.5,,12.0,28.0,25.0,32.0,1.36,0.00998,,6.5,27.4,1.51,0.0257,6.4,3.41,,7.3
23866,12/11/2001 11:40:00 AM,0.019,114.0,106.0,,11.3,30.0,38.0,25.0,0.741,0.0126,,6.3,32.2,0.964,0.0294,2.2,3.1,,7.2
23867,12/11/2001 12:01:00 PM,0.012,94.1,88.1,,12.2,43.0,41.0,56.0,1.52,0.00816,,6.6,27.6,1.6,0.02,5.9,2.18,,7.3
23925,01/15/2002 10:13:00 AM,0.018,98.0,100.0,,11.8,9.0,16.0,13.0,1.22,0.011,,5.2,34.5,1.34,0.0259,6.1,3.89,,7.3
23926,01/15/2002 10:24:00 AM,0.018,118.0,120.0,,11.2,13.0,11.0,21.0,0.649,0.0147,,5.2,37.3,0.861,0.0285,2.1,2.88,,7.2
23927,01/15/2002 10:45:00 AM,0.012,102.0,103.0,,12.0,19.0,23.0,29.0,1.37,0.00948,,5.1,36.5,1.43,0.0198,4.6,2.83,,7.1
23998,02/12/2002 10:19:00 AM,0.011,,88.8,,12.6,20.0,13.0,17.0,1.18,0.00841,,4.1,29.0,1.33,0.0194,6.1,3.2,,7.0
23999,02/12/2002 10:37:00 AM,0.014,,114.0,,12.4,13.0,13.0,10.0,0.624,0.0114,,4.2,34.9,0.825,0.0235,1.8,3.95,,7.1
24000,02/12/2002 10:52:00 AM,,,91.7,,12.9,25.0,11.0,12.0,1.33,0.0075,,4.2,29.4,1.45,0.0168,5.2,3.08,,7.0
24058,04/09/2002 10:20:00 AM,0.015,103.0,103.0,,11.2,41.0,500.0,55.0,0.814,0.00717,13.2,9.0,38.7,0.935,0.0143,6.2,2.43,,7.3
24059,04/09/2002 10:40:00 AM,0.141,120.0,122.0,,9.7,280.0,250.0,140.0,0.253,0.0179,,10.5,43.4,0.776,0.0526,8.4,8.9,,7.2
24060,04/09/2002 11:02:00 AM,,107.0,119.0,,11.5,40.0,22.0,19.0,0.923,0.00811,,9.0,40.5,1.01,0.0162,2.8,1.3,,7.5
24095,03/11/2002 12:15:00 PM,0.016,,78.0,,11.6,320.0,1300.0,320.0,0.774,0.00888,10.6,7.5,28.7,1.13,0.0695,76.8,22.0,,7.2
24147,05/14/2002 10:50:00 AM,0.013,,107.0,,11.6,57.0,48.0,72.0,0.747,0.00652,15.3,9.6,42.8,0.864,0.0211,2.9,1.1,,7.4
24148,05/14/2002 11:09:00 AM,0.019,,137.0,,9.9,68.0,43.0,75.0,0.126,0.018,,11.1,51.7,0.355,0.0317,1.5,1.5,,7.3
24149,05/14/2002 11:28:00 AM,,,110.0,,11.6,32.0,22.0,39.0,0.827,0.00813,,9.4,44.3,0.912,0.0164,1.7,0.9,,7.2
24223,06/12/2002 11:53:00 AM,0.012,,119.0,,10.7,70.0,41.0,76.0,0.697,0.00935,15.6,14.2,47.0,0.78,0.0189,2.6,1.1,,7.4
24224,06/12/2002 11:28:00 AM,0.0291,,140.0,,9.2,91.0,190.0,160.0,0.129,0.0265,,16.7,55.8,0.416,0.0386,1.86,1.6,,7.1
24225,06/12/2002 11:07:00 AM,0.015,,126.0,,10.5,80.0,30.0,72.0,0.748,0.0118,,13.0,50.5,0.858,0.0157,1.8,0.79,,7.1
24282,07/09/2002 09:30:00 AM,0.018,,126.0,,10.2,160.0,82.0,150.0,0.675,0.0114,18.0,12.9,49.8,0.911,0.0309,3.1,1.3,,7.1
24283,07/09/2002 10:42:00 AM,0.02,,151.0,,9.1,330.0,350.0,320.0,0.111,0.0249,,16.0,58.8,0.422,0.0427,1.4,1.7,,7.2
24284,07/09/2002 11:12:00 AM,0.015,,125.0,,9.6,130.0,57.0,81.0,0.725,0.0141,,13.4,49.5,0.9,0.0262,1.2,0.91,,7.1
24340,08/12/2002 10:06:00 AM,0.01,,154.0,,10.6,180.0,70.0,130.0,0.549,0.00904,,13.4,62.4,0.758,0.0222,1.9,1.2,,6.9
24342,08/12/2002 09:21:00 AM,0.015,,144.0,,10.0,230.0,61.0,170.0,0.652,0.0095,16.3,14.0,58.4,0.655,0.0203,2.22,0.87,,7.4
24343,08/12/2002 09:37:00 AM,0.12,,236.0,,4.3,140.0,29.0,40.0,0.0517,0.0192,,16.8,87.1,0.377,0.0447,2.89,5.44,,6.6
24344,08/12/2002 10:04:00 AM,0.011,,155.0,,10.7,130.0,76.0,150.0,0.396,0.00905,,13.4,62.2,0.761,0.0228,1.7,0.88,,6.8
24421,09/09/2002 11:26:00 AM,,,145.0,,11.5,200.0,71.0,160.0,0.638,0.00851,17.3,13.2,59.2,0.716,0.0231,4.2,1.1,,7.7
24422,09/09/2002 11:00:00 AM,0.018,,248.0,,6.6,42.0,30.0,98.0,0.0758,0.017,,14.7,77.6,0.326,0.0336,0.7,0.75,,7.2
24423,09/09/2002 10:22:00 AM,0.013,,163.0,,11.4,460.0,260.0,400.0,0.669,0.0102,,12.1,66.3,0.763,0.0206,1.1,0.96,,7.3
24479,11/12/2002 11:54:00 AM,0.0236,,116.0,,10.7,560.0,2500.0,610.0,0.474,0.0177,12.2,10.3,44.0,0.717,0.0594,18.4,11.1,,6.9
24515,10/15/2002 10:13:00 AM,0.104,,142.0,,11.6,50.0,140.0,45.0,0.771,0.0229,18.5,8.5,60.3,0.954,0.0511,3.8,1.3,,7.2
24516,10/15/2002 10:27:00 AM,0.015,,192.0,,10.3,130.0,220.0,110.0,0.0638,0.0133,,9.0,69.2,0.217,0.0253,,1.1,,7.4
24517,10/15/2002 10:49:00 AM,0.0814,,152.0,,12.0,70.0,53.0,60.0,0.774,0.0257,,8.7,64.0,0.891,0.0375,1.9,0.83,,7.3
24587,12/09/2002 10:25:00 AM,0.01,,163.0,,13.1,12.0,7.0,14.0,0.771,0.0125,,4.9,62.7,0.851,0.0201,0.6,0.75,,7.2
24589,12/09/2002 09:55:00 AM,0.014,,154.0,,12.7,100.0,55.0,73.0,0.725,0.0135,14.1,4.7,58.3,0.857,0.0249,1.6,1.3,,7.4
24590,12/09/2002 10:05:00 AM,0.015,,186.0,,12.3,12.0,38.0,5.0,0.132,0.0244,,3.7,57.6,0.46,0.0409,1.5,2.0,,7.1
24591,12/09/2002 10:20:00 AM,,,163.0,,13.1,15.0,10.0,14.0,0.756,0.0126,,4.9,62.6,0.846,0.0191,1.0,1.1,,7.2
24662,01/27/2003 12:21:00 PM,,,73.0,,12.2,33.0,,99.0,1.84,0.00737,7.0,8.7,20.1,2.19,0.0472,49.6,18.3,,6.9
24700,01/14/2003 10:30:00 AM,0.016,,104.0,,11.7,260.0,,86.0,1.26,0.00977,14.4,7.2,36.2,1.49,0.0258,6.2,3.31,,7.4
24701,01/14/2003 11:15:00 AM,0.01,,122.0,,11.8,18.0,,20.0,0.503,0.0143,,6.5,33.7,0.796,0.0249,1.7,2.7,,7.3
24702,01/14/2003 11:39:00 AM,0.012,,105.0,,11.5,32.0,,40.0,1.39,0.0125,,7.2,36.5,1.61,0.0234,5.7,2.99,,7.4
24753,02/10/2003 10:15:00 AM,0.016,,137.0,,11.2,460.0,,460.0,0.543,0.0144,,5.9,40.9,0.792,0.0352,3.88,2.82,,6.8
24755,02/10/2003 10:00:00 AM,0.015,,106.0,,12.1,60.0,,68.0,1.41,0.0071,13.3,5.6,35.8,1.52,0.0222,5.2,2.49,,7.0
24756,02/10/2003 10:11:00 AM,0.013,,137.0,,11.2,460.0,,470.0,0.499,0.014,,5.9,41.2,0.758,0.0283,4.1,3.16,,6.9
24757,02/10/2003 10:35:00 AM,0.013,,106.0,,12.2,21.0,,11.0,1.37,0.00961,,5.4,35.2,1.67,0.0339,4.8,2.03,,6.9
24834,03/11/2003 10:44:00 AM,0.016,,81.0,,11.5,50.0,,49.0,1.26,0.0064,10.7,7.8,25.4,1.44,0.026,18.2,7.4,,6.8
24835,03/11/2003 10:56:00 AM,0.015,,106.0,,10.5,49.0,,37.0,0.317,0.0109,,8.7,32.2,0.613,0.0305,8.1,6.56,,6.9
24836,03/11/2003 11:12:00 AM,,,81.0,,11.9,41.0,,34.0,1.41,0.00817,,7.6,24.9,1.61,0.0214,18.4,6.1,,6.9
24894,04/15/2003 10:55:00 AM,,,91.8,,11.1,22.0,,24.0,1.01,0.00621,10.2,9.2,32.2,1.21,0.0224,7.2,3.4,,6.8
24895,04/15/2003 10:40:00 AM,,,135.0,,10.2,9.0,,4.0,0.194,0.0113,,10.9,41.2,0.434,0.0247,2.6,2.73,,7.0
24896,04/15/2003 10:20:00 AM,,,92.8,,11.7,33.0,,26.0,1.15,0.00843,,8.9,32.8,1.34,0.021,5.8,2.87,,6.9
24929,05/12/2003 10:12:00 AM,0.013,,157.0,,9.6,380.0,,270.0,0.163,0.0173,,12.0,52.2,0.375,0.0309,1.7,1.5,,7.3
24931,05/12/2003 10:00:00 AM,,,120.0,,12.3,110.0,,500.0,0.772,0.0063,14.4,10.4,45.3,0.903,0.0203,2.6,1.4,,7.7
24932,05/12/2003 10:10:00 AM,0.013,,157.0,,9.6,430.0,,340.0,0.157,0.0169,,12.0,52.4,0.395,0.0309,1.8,1.4,,7.4
24933,05/12/2003 10:31:00 AM,0.011,,125.0,,11.8,100.0,,55.0,0.902,0.00907,,10.2,48.1,1.04,0.0216,6.7,1.7,,7.4
25006,06/09/2003 12:35:00 PM,0.017,,133.0,,10.9,260.0,,260.0,0.697,0.0107,17.6,13.8,53.4,0.856,0.0228,2.6,1.1,,7.4
25007,06/09/2003 12:45:00 PM,0.0329,,172.0,,8.8,250.0,,230.0,0.12,0.0207,,15.8,61.9,0.401,0.0354,,1.2,,7.0
25008,06/09/2003 01:10:00 PM,0.013,,140.0,,11.3,180.0,,240.0,0.722,0.0102,,13.4,57.9,0.839,0.0176,2.1,0.8,,6.8
25095,07/15/2003 11:55:00 AM,0.013,,162.0,,9.8,160.0,,240.0,0.683,0.0124,,15.6,63.4,0.775,0.0211,1.3,1.1,,7.5
25097,07/15/2003 10:53:00 AM,0.016,,146.0,,10.1,63.0,,70.0,0.626,0.0149,20.0,15.9,58.6,0.767,0.0253,3.0,1.1,,7.8
25098,07/15/2003 11:12:00 AM,0.018,,156.0,,5.5,290.0,,300.0,0.037,0.0194,,18.3,64.4,0.428,0.0365,0.7,1.4,,7.6
25099,07/15/2003 11:50:00 AM,0.014,,162.0,,9.7,130.0,,190.0,0.661,0.0123,,15.6,63.4,0.795,0.0195,1.3,1.0,,7.6
25142,08/11/2003 09:50:00 AM,,,152.0,,10.6,380.0,,300.0,0.564,0.0107,19.5,14.5,59.4,0.67,0.0258,4.4,2.0,,7.7
25143,08/11/2003 10:20:00 AM,,,172.0,,10.6,340.0,,210.0,0.612,0.00967,,13.9,67.7,0.735,0.0278,3.7,1.4,,7.5
25241,09/10/2003 11:50:00 AM,0.015,,155.0,,9.5,360.0,,240.0,0.613,0.0135,19.5,14.2,59.7,0.819,0.0404,9.6,4.29,,7.7
25242,09/10/2003 12:18:00 PM,0.012,,170.0,,9.5,260.0,,230.0,0.679,0.0128,,13.7,66.5,0.77,0.0246,2.2,1.3,,7.5
25297,10/14/2003 12:04:00 PM,0.107,,142.0,,10.2,210.0,,270.0,0.713,0.0289,20.9,11.4,57.4,1.02,0.0578,7.8,3.06,,7.0
25298,10/14/2003 12:20:00 PM,,,188.0,,9.0,36.0,,44.0,0.217,0.0197,,12.1,64.1,0.43,0.0325,0.8,0.95,,6.8
25299,10/14/2003 12:43:00 PM,0.0758,,154.0,,9.6,360.0,,280.0,0.713,0.0216,,11.3,63.0,0.959,0.0441,8.3,3.07,,6.8
25369,11/12/2003 09:15:00 AM,0.0645,,136.0,,10.6,43.0,,27.0,0.66,0.0158,19.1,7.7,51.8,0.917,0.0298,2.6,1.5,,6.7
25370,11/12/2003 12:45:00 PM,0.011,,185.0,,9.6,67.0,,60.0,0.193,0.0145,,8.7,51.9,0.447,0.0256,,0.93,,7.2
25371,11/12/2003 01:10:00 PM,0.0565,,142.0,,10.9,26.0,,48.0,0.788,0.0151,,8.0,54.1,1.04,0.0283,3.1,1.2,,7.1
25429,12/09/2003 10:31:00 AM,0.0218,,89.0,,10.9,14.0,,19.0,1.45,0.00996,16.0,5.9,28.4,1.6,0.0192,8.2,2.18,,6.8
25430,12/09/2003 10:56:00 AM,,,130.0,,10.8,6.0,,11.0,0.707,0.0129,,6.6,38.4,0.943,0.0218,2.6,2.0,,6.7
25431,12/09/2003 11:17:00 AM,0.012,,87.6,,11.9,17.0,,14.0,1.67,0.00849,,5.7,27.5,1.75,0.0144,4.5,1.9,,6.9
25484,01/12/2004 11:04:00 AM,,,126.0,,11.1,9.0,,8.0,0.819,0.0106,,5.5,33.4,1.06,0.0233,1.8,1.8,,7.2
25486,01/12/2004 11:26:00 AM,,,91.1,,12.3,21.0,,12.0,1.49,0.00783,15.8,5.8,27.4,1.61,0.0207,5.6,2.39,,7.3
25487,01/12/2004 10:57:00 AM,,,126.0,,11.1,5.0,,3.0,0.8,0.0111,,5.5,33.4,1.05,0.0252,1.9,1.8,,7.2
25488,01/12/2004 10:39:00 AM,,,90.5,,12.9,30.0,,25.0,1.67,0.00821,,5.5,27.7,1.84,0.0213,4.8,1.7,,7.4
25542,02/10/2004 11:00:00 AM,,,94.0,,12.5,17.0,,13.0,1.23,0.00787,16.3,5.2,31.3,1.42,0.0248,8.6,3.79,,7.0
25543,02/10/2004 11:29:00 AM,0.01,,125.0,,11.4,16.0,,12.0,0.603,0.0113,,5.5,38.6,0.844,0.0265,2.2,2.55,,6.8
25544,02/10/2004 11:45:00 AM,,,93.2,,12.1,11.0,,9.0,1.42,0.00728,,5.3,31.1,1.61,0.0233,6.8,3.16,,6.9
25594,03/09/2004 10:58:00 AM,,,100.0,,11.2,17.0,,28.0,1.15,0.00869,,8.9,36.2,1.29,0.015,3.2,2.19,,7.3
25596,03/09/2004 10:25:00 AM,0.018,,97.8,,11.1,87.0,,200.0,0.912,0.00973,16.8,9.2,35.8,1.08,0.0206,5.4,2.32,,7.3
25597,03/09/2004 10:40:00 AM,0.0695,,119.0,,10.2,220.0,,180.0,0.305,0.0122,,10.1,37.0,0.618,0.0296,6.84,6.99,,7.2
25598,03/09/2004 10:55:00 AM,,,99.2,,11.1,20.0,,26.0,1.13,0.0077,,8.9,35.3,1.27,0.0153,3.7,2.1,,7.3
25653,04/13/2004 11:20:00 AM,,,125.0,,12.1,190.0,,110.0,0.743,0.00634,16.2,11.2,47.1,0.911,0.0224,3.7,1.8,,7.7
25654,04/13/2004 11:35:00 AM,0.01,,154.0,,10.5,160.0,,220.0,0.103,0.0154,,12.4,52.9,0.415,0.0384,1.8,1.9,,7.5
25655,04/13/2004 12:45:00 PM,,,131.0,,11.7,14.0,,32.0,0.91,0.00743,,11.5,51.5,1.02,0.0175,2.2,0.85,,7.6
25708,05/11/2004 11:42:00 AM,0.012,,124.0,,10.5,110.0,,190.0,0.792,0.0102,,10.1,48.8,0.881,0.026,4.7,2.29,,7.4
25710,05/11/2004 11:03:00 AM,0.0321,,132.0,,10.8,390.0,,400.0,0.69,0.0183,20.2,10.3,48.7,0.849,0.0404,5.6,3.99,,7.4
25711,05/11/2004 11:20:00 AM,0.014,,175.0,,9.2,130.0,,170.0,0.339,0.0722,,12.3,57.8,0.583,0.0941,2.0,2.15,,7.2
25712,05/11/2004 11:41:00 AM,0.01,,124.0,,10.5,160.0,,130.0,0.794,0.0103,,10.1,48.0,0.894,0.0277,4.6,2.29,,7.4
25778,05/26/2004 02:22:00 PM,0.0257,90.6,,,,3500.0,,2400.0,0.741,0.0148,15.9,12.7,36.9,1.55,0.15,210.0,77.6,7.54,7.54
25815,06/15/2004 12:12:00 PM,,,112.0,,10.6,65.0,,60.0,0.683,0.0149,18.7,12.9,44.0,0.801,0.0271,2.0,1.0,,7.6
